_id,formula,crystal_system,space_group_symbol,Sites
671e1963ab159a6f6ac9ff6b,C12,orthorhombic,Pnma,12
671e1963ab159a6f6ac9ff6c,C12,monoclinic,P2_1/m,12
671e1963ab159a6f6ac9ff6d,C24,orthorhombic,Cmcm,24
671e1963ab159a6f6ac9ff6e,C16,monoclinic,P2_1/c,16
671e1963ab159a6f6ac9ff6f,C12,monoclinic,Pm,12
671e1963ab159a6f6ac9ff70,C32,orthorhombic,Ibam,32
671e1963ab159a6f6ac9ff71,C10,orthorhombic,Pmma,10
671e1963ab159a6f6ac9ff72,C12,monoclinic,C2/m,12
671e1963ab159a6f6ac9ff73,C32,orthorhombic,C222_1,32
671e1963ab159a6f6ac9ff74,C12,triclinic,P-1,12
671e1963ab159a6f6ac9ff75,C12,triclinic,P-1,12
671e1963ab159a6f6ac9ff76,C16,orthorhombic,Pbcn,16
671e1963ab159a6f6ac9ff77,C8,monoclinic,P2/c,8
671e1963ab159a6f6ac9ff78,C30,cubic,Pm-3,30
671e1963ab159a6f6ac9ff79,C16,orthorhombic,Pnma,16
671e1964ab159a6f6ac9ff7a,C16,orthorhombic,Pbcn,16
671e1964ab159a6f6ac9ff7b,C24,orthorhombic,Cmcm,24
671e1964ab159a6f6ac9ff7c,C24,orthorhombic,Cmcm,24
671e1964ab159a6f6ac9ff7d,C12,monoclinic,C2/m,12
671e1964ab159a6f6ac9ff7e,C12,trigonal,P3_221,12
671e1964ab159a6f6ac9ff7f,C18,hexagonal,P6_122,18
671e1964ab159a6f6ac9ff80,C24,orthorhombic,Cmmm,24
671e1964ab159a6f6ac9ff81,C12,orthorhombic,Ccce,12
671e1964ab159a6f6ac9ff82,C24,orthorhombic,Immm,24
671e1964ab159a6f6ac9ff83,C24,tetragonal,I-4m2,24
671e1964ab159a6f6ac9ff84,C16,tetragonal,I4/mcm,16
671e1964ab159a6f6ac9ff85,C16,tetragonal,P-4m2,16
671e1964ab159a6f6ac9ff86,C24,tetragonal,P4_2/nmc,24
671e1964ab159a6f6ac9ff87,C16,monoclinic,C2/m,16
671e1964ab159a6f6ac9ff88,C16,orthorhombic,Pbcn,16
671e1964ab159a6f6ac9ff89,C28,hexagonal,P6_3/m,28
671e1964ab159a6f6ac9ff8a,C40,orthorhombic,Cmcm,40
671e1964ab159a6f6ac9ff8b,C24,orthorhombic,Pbcm,24
671e1964ab159a6f6ac9ff8c,C24,orthorhombic,Immm,24
671e1964ab159a6f6ac9ff8d,C24,orthorhombic,Immm,24
671e1964ab159a6f6ac9ff8e,C24,orthorhombic,Pnnm,24
671e1964ab159a6f6ac9ff8f,C24,orthorhombic,Pnnn,24
671e1964ab159a6f6ac9ff90,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ff91,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ff92,C24,orthorhombic,Pcca,24
671e1964ab159a6f6ac9ff93,C24,orthorhombic,Pcca,24
671e1964ab159a6f6ac9ff94,C12,monoclinic,P2_1/c,12
671e1964ab159a6f6ac9ff95,C12,monoclinic,P2_1/c,12
671e1964ab159a6f6ac9ff96,C12,monoclinic,P2_1/c,12
671e1964ab159a6f6ac9ff97,C24,hexagonal,P6_3/mcm,24
671e1964ab159a6f6ac9ff98,C24,hexagonal,P6_3/mcm,24
671e1964ab159a6f6ac9ff99,C12,monoclinic,P2_1/c,12
671e1964ab159a6f6ac9ff9a,C12,monoclinic,P2/c,12
671e1964ab159a6f6ac9ff9b,C12,orthorhombic,P2_12_12,12
671e1964ab159a6f6ac9ff9c,C24,orthorhombic,Imma,24
671e1964ab159a6f6ac9ff9d,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ff9e,C24,orthorhombic,Pnma,24
671e1964ab159a6f6ac9ff9f,C24,orthorhombic,Pnna,24
671e1964ab159a6f6ac9ffa0,C24,monoclinic,C2/c,24
671e1964ab159a6f6ac9ffa1,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffa2,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffa3,C24,orthorhombic,Pnma,24
671e1964ab159a6f6ac9ffa4,C24,orthorhombic,Pmna,24
671e1964ab159a6f6ac9ffa5,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffa6,C24,monoclinic,C2/c,24
671e1964ab159a6f6ac9ffa7,C24,monoclinic,C2/c,24
671e1964ab159a6f6ac9ffa8,C32,orthorhombic,Cmcm,32
671e1964ab159a6f6ac9ffa9,C24,orthorhombic,Pnma,24
671e1964ab159a6f6ac9ffaa,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffab,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffac,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffad,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffae,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffaf,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffb0,C24,orthorhombic,Cmcm,24
671e1964ab159a6f6ac9ffb1,C16,orthorhombic,Pmma,16
671e1964ab159a6f6ac9ffb2,C48,tetragonal,I4/mmm,48
671e1964ab159a6f6ac9ffb3,C24,tetragonal,P-4m2,24
671e1964ab159a6f6ac9ffb4,C24,tetragonal,P4/mmm,24
671e1964ab159a6f6ac9ffb5,C24,orthorhombic,Pmmn,24
671e1964ab159a6f6ac9ffb6,C24,orthorhombic,Pmmn,24
671e1964ab159a6f6ac9ffb7,C24,orthorhombic,Pnnm,24
671e1964ab159a6f6ac9ffb8,C32,orthorhombic,Imma,32
671e1964ab159a6f6ac9ffb9,C32,orthorhombic,Imma,32
671e1964ab159a6f6ac9ffba,C32,orthorhombic,Imma,32
671e1964ab159a6f6ac9ffbb,C32,orthorhombic,Immm,32
671e1964ab159a6f6ac9ffbc,C32,orthorhombic,Cmmm,32
671e1964ab159a6f6ac9ffbd,C32,orthorhombic,Cmmm,32
671e1964ab159a6f6ac9ffbe,C32,orthorhombic,Cmmm,32
671e1964ab159a6f6ac9ffbf,C16,tetragonal,I4/mmm,16
671e1964ab159a6f6ac9ffc0,C12,orthorhombic,Pmma,12
671e1964ab159a6f6ac9ffc1,C16,hexagonal,P6/mmm,16
671e1964ab159a6f6ac9ffc2,C16,orthorhombic,Cmcm,16
671e1964ab159a6f6ac9ffc3,C24,tetragonal,P4_2/mmc,24
671e1964ab159a6f6ac9ffc4,C32,tetragonal,I4/mmm,32
671e1964ab159a6f6ac9ffc5,C16,orthorhombic,Cmcm,16
671e1964ab159a6f6ac9ffc6,C32,orthorhombic,Cmcm,32
671e1964ab159a6f6ac9ffc7,C32,tetragonal,I4/mmm,32
671e1964ab159a6f6ac9ffc8,C24,tetragonal,I4/mmm,24
671e1964ab159a6f6ac9ffc9,C24,tetragonal,I4/mmm,24
671e1964ab159a6f6ac9ffca,C32,tetragonal,I4/mmm,32
671e1964ab159a6f6ac9ffcb,C16,tetragonal,P4_2/mmc,16
671e1964ab159a6f6ac9ffcc,C9,hexagonal,P6_222,9
671e1964ab159a6f6ac9ffcd,C32,orthorhombic,Fddd,32
671e1964ab159a6f6ac9ffce,C32,tetragonal,I4/mcm,32
671e1964ab159a6f6ac9ffcf,C32,orthorhombic,Fddd,32
671e1964ab159a6f6ac9ffd0,C16,monoclinic,C2/m,16
671e1964ab159a6f6ac9ffd1,C16,orthorhombic,C222_1,16
671e1964ab159a6f6ac9ffd2,C32,orthorhombic,Cmce,32
671e1964ab159a6f6ac9ffd3,C32,orthorhombic,Ibca,32
671e1964ab159a6f6ac9ffd4,C16,orthorhombic,Pmna,16
671e1964ab159a6f6ac9ffd5,C8,orthorhombic,P222_1,8
671e1964ab159a6f6ac9ffd6,C16,orthorhombic,Pcca,16
671e1964ab159a6f6ac9ffd7,C16,orthorhombic,Pcca,16
671e1964ab159a6f6ac9ffd8,C32,orthorhombic,Cmce,32
671e1964ab159a6f6ac9ffd9,C24,orthorhombic,Pnma,24
671e1964ab159a6f6ac9ffda,C12,orthorhombic,P222_1,12
671e1964ab159a6f6ac9ffdb,C16,orthorhombic,Pcca,16
671e1964ab159a6f6ac9ffdc,C8,orthorhombic,P222_1,8
671e1964ab159a6f6ac9ffdd,C16,tetragonal,P4_322,16
671e1964ab159a6f6ac9ffde,C32,monoclinic,C2/c,32
671e1964ab159a6f6ac9ffdf,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6ac9ffe0,C48,trigonal,R-3,48
671e1964ab159a6f6ac9ffe1,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9ffe2,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6ac9ffe3,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6ac9ffe4,C24,orthorhombic,Pnma,24
671e1964ab159a6f6ac9ffe5,C16,orthorhombic,Pna2_1,16
671e1964ab159a6f6ac9ffe6,C32,orthorhombic,Ima2,32
671e1964ab159a6f6ac9ffe7,C16,orthorhombic,Pmn2_1,16
671e1964ab159a6f6ac9ffe8,C16,orthorhombic,P2_12_12_1,16
671e1964ab159a6f6ac9ffe9,C16,orthorhombic,Pma2,16
671e1964ab159a6f6ac9ffea,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6ac9ffeb,C16,monoclinic,P2/c,16
671e1964ab159a6f6ac9ffec,C16,monoclinic,P2/c,16
671e1964ab159a6f6ac9ffed,C16,monoclinic,P2_1/m,16
671e1964ab159a6f6ac9ffee,C24,orthorhombic,Cmce,24
671e1964ab159a6f6ac9ffef,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9fff0,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6ac9fff1,C24,monoclinic,C2/m,24
671e1964ab159a6f6ac9fff2,C28,orthorhombic,Pmna,28
671e1964ab159a6f6ac9fff3,C28,orthorhombic,I2_12_12_1,28
671e1964ab159a6f6ac9fff4,C28,monoclinic,C2/m,28
671e1964ab159a6f6ac9fff5,C24,trigonal,P3_221,24
671e1964ab159a6f6ac9fff6,C16,orthorhombic,Pnnm,16
671e1964ab159a6f6ac9fff7,C16,orthorhombic,P222_1,16
671e1964ab159a6f6ac9fff8,C32,monoclinic,C2/c,32
671e1964ab159a6f6ac9fff9,C32,monoclinic,C2/c,32
671e1964ab159a6f6ac9fffa,C32,monoclinic,C2/c,32
671e1964ab159a6f6ac9fffb,C32,monoclinic,C2/c,32
671e1964ab159a6f6ac9fffc,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6ac9fffd,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6ac9fffe,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6ac9ffff,C16,monoclinic,P2/c,16
671e1964ab159a6f6aca0000,C16,monoclinic,P2/c,16
671e1964ab159a6f6aca0001,C16,monoclinic,P2/c,16
671e1964ab159a6f6aca0002,C24,trigonal,P3_221,24
671e1964ab159a6f6aca0003,C32,monoclinic,C2/c,32
671e1964ab159a6f6aca0004,C32,monoclinic,C2/c,32
671e1964ab159a6f6aca0005,C16,orthorhombic,P2_12_12,16
671e1964ab159a6f6aca0006,C32,monoclinic,C2/c,32
671e1964ab159a6f6aca0007,C24,hexagonal,P6_222,24
671e1964ab159a6f6aca0008,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6aca0009,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6aca000a,C16,monoclinic,P2_1/c,16
671e1964ab159a6f6aca000b,C12,orthorhombic,Ccce,12
671e1964ab159a6f6aca000c,C48,orthorhombic,Fddd,48
671e1964ab159a6f6aca000d,C16,orthorhombic,Pcca,16
671e1964ab159a6f6aca000e,C16,monoclinic,C2/c,16
671e1964ab159a6f6aca000f,C16,monoclinic,C2/c,16
671e1964ab159a6f6aca0010,C5,tetragonal,P-4m2,5
671e1964ab159a6f6aca0011,C24,orthorhombic,Cmmm,24
671e1964ab159a6f6aca0012,C16,orthorhombic,Immm,16
671e1964ab159a6f6aca0013,C32,orthorhombic,Fmmm,32
671e1965ab159a6f6aca0014,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca0015,C8,orthorhombic,Imm2,8
671e1965ab159a6f6aca0016,C12,orthorhombic,Cmmm,12
671e1965ab159a6f6aca0017,C10,tetragonal,P4_2/mmc,10
671e1965ab159a6f6aca0018,C12,orthorhombic,Pmmm,12
671e1965ab159a6f6aca0019,C18,orthorhombic,Pmmm,18
671e1965ab159a6f6aca001a,C20,tetragonal,P4_322,20
671e1965ab159a6f6aca001b,C28,tetragonal,P4/mmm,28
671e1965ab159a6f6aca001c,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca001d,C8,triclinic,P-1,8
671e1965ab159a6f6aca001e,C8,triclinic,P-1,8
671e1965ab159a6f6aca001f,C8,triclinic,P-1,8
671e1965ab159a6f6aca0020,C8,triclinic,P-1,8
671e1965ab159a6f6aca0021,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca0022,C8,triclinic,P-1,8
671e1965ab159a6f6aca0023,C16,monoclinic,C2,16
671e1965ab159a6f6aca0024,C8,triclinic,P-1,8
671e1965ab159a6f6aca0025,C16,orthorhombic,Imm2,16
671e1965ab159a6f6aca0026,C16,monoclinic,C2,16
671e1965ab159a6f6aca0027,C16,monoclinic,C2,16
671e1965ab159a6f6aca0028,C16,monoclinic,C2,16
671e1965ab159a6f6aca0029,C8,triclinic,P-1,8
671e1965ab159a6f6aca002a,C16,monoclinic,C2,16
671e1965ab159a6f6aca002b,C20,orthorhombic,Cmmm,20
671e1965ab159a6f6aca002c,C18,tetragonal,P4_2/mmc,18
671e1965ab159a6f6aca002d,C40,orthorhombic,Cmmm,40
671e1965ab159a6f6aca002e,C16,monoclinic,C2,16
671e1965ab159a6f6aca002f,C16,orthorhombic,Cmm2,16
671e1965ab159a6f6aca0030,C8,orthorhombic,Pmm2,8
671e1965ab159a6f6aca0031,C16,monoclinic,C2,16
671e1965ab159a6f6aca0032,C16,orthorhombic,Amm2,16
671e1965ab159a6f6aca0033,C16,orthorhombic,Imm2,16
671e1965ab159a6f6aca0034,C8,monoclinic,P2,8
671e1965ab159a6f6aca0035,C16,orthorhombic,Amm2,16
671e1965ab159a6f6aca0036,C8,monoclinic,P2,8
671e1965ab159a6f6aca0037,C28,orthorhombic,Cmmm,28
671e1965ab159a6f6aca0038,C26,tetragonal,P4_2/mmc,26
671e1965ab159a6f6aca0039,C16,triclinic,P-1,16
671e1965ab159a6f6aca003a,C32,monoclinic,C2/m,32
671e1965ab159a6f6aca003b,C16,triclinic,P-1,16
671e1965ab159a6f6aca003c,C16,triclinic,P-1,16
671e1965ab159a6f6aca003d,C40,tetragonal,I4/mmm,40
671e1965ab159a6f6aca003e,C16,orthorhombic,Cmmm,16
671e1965ab159a6f6aca003f,C16,orthorhombic,Immm,16
671e1965ab159a6f6aca0040,C22,hexagonal,P6/mmm,22
671e1965ab159a6f6aca0041,C12,orthorhombic,Pbcm,12
671e1965ab159a6f6aca0042,C16,orthorhombic,C222,16
671e1965ab159a6f6aca0043,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca0044,C16,monoclinic,C2/c,16
671e1965ab159a6f6aca0045,C16,orthorhombic,Cmmm,16
671e1965ab159a6f6aca0046,C16,orthorhombic,C222,16
671e1965ab159a6f6aca0047,C8,monoclinic,C2,8
671e1965ab159a6f6aca0048,C32,orthorhombic,Fmmm,32
671e1965ab159a6f6aca0049,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca004a,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca004b,C8,triclinic,P-1,8
671e1965ab159a6f6aca004c,C16,orthorhombic,Imm2,16
671e1965ab159a6f6aca004d,C8,triclinic,P-1,8
671e1965ab159a6f6aca004e,C16,monoclinic,Cm,16
671e1965ab159a6f6aca004f,C32,orthorhombic,Fmm2,32
671e1965ab159a6f6aca0050,C16,monoclinic,Cm,16
671e1965ab159a6f6aca0051,C8,triclinic,P-1,8
671e1965ab159a6f6aca0052,C8,triclinic,P-1,8
671e1965ab159a6f6aca0053,C16,monoclinic,Cc,16
671e1965ab159a6f6aca0054,C16,orthorhombic,Amm2,16
671e1965ab159a6f6aca0055,C16,monoclinic,C2,16
671e1965ab159a6f6aca0056,C8,triclinic,P-1,8
671e1965ab159a6f6aca0057,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca0058,C8,triclinic,P-1,8
671e1965ab159a6f6aca0059,C16,monoclinic,Cc,16
671e1965ab159a6f6aca005a,C16,monoclinic,C2,16
671e1965ab159a6f6aca005b,C8,triclinic,P1,8
671e1965ab159a6f6aca005c,C8,triclinic,P1,8
671e1965ab159a6f6aca005d,C8,triclinic,P1,8
671e1965ab159a6f6aca005e,C8,triclinic,P1,8
671e1965ab159a6f6aca005f,C8,triclinic,P1,8
671e1965ab159a6f6aca0060,C8,triclinic,P1,8
671e1965ab159a6f6aca0061,C8,triclinic,P1,8
671e1965ab159a6f6aca0062,C8,monoclinic,Pm,8
671e1965ab159a6f6aca0063,C8,triclinic,P1,8
671e1965ab159a6f6aca0064,C8,triclinic,P1,8
671e1965ab159a6f6aca0065,C8,triclinic,P1,8
671e1965ab159a6f6aca0066,C8,triclinic,P1,8
671e1965ab159a6f6aca0067,C8,triclinic,P1,8
671e1965ab159a6f6aca0068,C8,triclinic,P1,8
671e1965ab159a6f6aca0069,C8,triclinic,P1,8
671e1965ab159a6f6aca006a,C8,triclinic,P1,8
671e1965ab159a6f6aca006b,C8,triclinic,P1,8
671e1965ab159a6f6aca006c,C16,triclinic,P1,16
671e1965ab159a6f6aca006d,C16,triclinic,P1,16
671e1965ab159a6f6aca006e,C36,trigonal,R32,36
671e1965ab159a6f6aca006f,C24,tetragonal,P4/mmm,24
671e1965ab159a6f6aca0070,C36,orthorhombic,Cmcm,36
671e1965ab159a6f6aca0071,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca0072,C16,orthorhombic,Cmmm,16
671e1965ab159a6f6aca0073,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca0074,C16,orthorhombic,Cmmm,16
671e1965ab159a6f6aca0075,C16,monoclinic,C2,16
671e1965ab159a6f6aca0076,C16,monoclinic,C2/m,16
671e1965ab159a6f6aca0077,C16,monoclinic,C2,16
671e1965ab159a6f6aca0078,C32,orthorhombic,Cmcm,32
671e1965ab159a6f6aca0079,C16,monoclinic,Cm,16
671e1965ab159a6f6aca007a,C16,orthorhombic,Amm2,16
671e1965ab159a6f6aca007b,C16,monoclinic,C2,16
671e1965ab159a6f6aca007c,C40,monoclinic,C2/m,40
671e1965ab159a6f6aca007d,C32,orthorhombic,Cccm,32
671e1965ab159a6f6aca007e,C24,orthorhombic,Pnna,24
671e1965ab159a6f6aca007f,C32,orthorhombic,F222,32
671e1965ab159a6f6aca0080,C8,orthorhombic,C222,8
671e1965ab159a6f6aca0081,C32,orthorhombic,F222,32
671e1965ab159a6f6aca0082,C32,orthorhombic,F222,32
671e1965ab159a6f6aca0083,C28,orthorhombic,Imma,28
671e1965ab159a6f6aca0084,C8,triclinic,P1,8
671e1965ab159a6f6aca0085,C8,triclinic,P1,8
671e1965ab159a6f6aca0086,C16,monoclinic,Cm,16
671e1965ab159a6f6aca0087,C8,triclinic,P1,8
671e1965ab159a6f6aca0088,C8,triclinic,P1,8
671e1965ab159a6f6aca0089,C8,triclinic,P1,8
671e1965ab159a6f6aca008a,C8,triclinic,P1,8
671e1965ab159a6f6aca008b,C8,triclinic,P1,8
671e1965ab159a6f6aca008c,C8,triclinic,P1,8
671e1965ab159a6f6aca008d,C8,triclinic,P1,8
671e1965ab159a6f6aca008e,C8,triclinic,P1,8
671e1965ab159a6f6aca008f,C8,triclinic,P1,8
671e1965ab159a6f6aca0090,C8,triclinic,P1,8
671e1965ab159a6f6aca0091,C8,triclinic,P1,8
671e1965ab159a6f6aca0092,C8,triclinic,P1,8
671e1965ab159a6f6aca0093,C8,triclinic,P1,8
671e1965ab159a6f6aca0094,C8,triclinic,P1,8
671e1965ab159a6f6aca0095,C8,triclinic,P1,8
671e1965ab159a6f6aca0096,C16,monoclinic,Cm,16
671e1965ab159a6f6aca0097,C8,triclinic,P1,8
671e1965ab159a6f6aca0098,C8,triclinic,P1,8
671e1965ab159a6f6aca0099,C8,triclinic,P1,8
671e1965ab159a6f6aca009a,C8,triclinic,P1,8
671e1965ab159a6f6aca009b,C8,triclinic,P1,8
671e1965ab159a6f6aca009c,C8,triclinic,P1,8
671e1965ab159a6f6aca009d,C8,triclinic,P1,8
671e1965ab159a6f6aca009e,C16,monoclinic,Cm,16
671e1965ab159a6f6aca009f,C8,triclinic,P1,8
671e1965ab159a6f6aca00a0,C8,triclinic,P1,8
671e1965ab159a6f6aca00a1,C16,monoclinic,Cm,16
671e1965ab159a6f6aca00a2,C8,triclinic,P1,8
671e1965ab159a6f6aca00a3,C8,triclinic,P1,8
671e1965ab159a6f6aca00a4,C8,triclinic,P1,8
671e1965ab159a6f6aca00a5,C8,triclinic,P1,8
671e1965ab159a6f6aca00a6,C16,monoclinic,Cm,16
671e1965ab159a6f6aca00a7,C8,triclinic,P1,8
671e1965ab159a6f6aca00a8,C8,triclinic,P1,8
671e1965ab159a6f6aca00a9,C8,triclinic,P1,8
671e1965ab159a6f6aca00aa,C8,triclinic,P1,8
671e1965ab159a6f6aca00ab,C8,triclinic,P1,8
671e1965ab159a6f6aca00ac,C8,triclinic,P1,8
671e1965ab159a6f6aca00ad,C8,triclinic,P1,8
671e1965ab159a6f6aca00ae,C8,triclinic,P1,8
671e1965ab159a6f6aca00af,C8,triclinic,P1,8
671e1965ab159a6f6aca00b0,C24,monoclinic,P2/m,24
671e1965ab159a6f6aca00b1,C48,trigonal,R-3c,48
671e1965ab159a6f6aca00b2,C10,orthorhombic,C222,10
671e1965ab159a6f6aca00b3,C8,hexagonal,P-6m2,8
671e1965ab159a6f6aca00b4,C16,tetragonal,P4/n,16
671e1965ab159a6f6aca00b5,C16,tetragonal,P4_222,16
671e1965ab159a6f6aca00b6,C12,tetragonal,P4_322,12
671e1965ab159a6f6aca00b7,C32,tetragonal,I4_122,32
671e1965ab159a6f6aca00b8,C32,tetragonal,I4/mcm,32
671e1965ab159a6f6aca00b9,C15,hexagonal,P6_222,15
671e1965ab159a6f6aca00ba,C8,monoclinic,P2_1/c,8
671e1965ab159a6f6aca00bb,C24,tetragonal,P4/mcc,24
671e1965ab159a6f6aca00bc,C16,tetragonal,P4_12_12,16
671e1965ab159a6f6aca00bd,C16,tetragonal,P4_322,16
671e1965ab159a6f6aca00be,C24,tetragonal,I4_122,24
671e1965ab159a6f6aca00bf,C16,tetragonal,P4_12_12,16
671e1965ab159a6f6aca00c0,C16,orthorhombic,Cccm,16
671e1966ab159a6f6aca00c1,C32,tetragonal,I422,32
671e1966ab159a6f6aca00c2,C16,tetragonal,P4/mbm,16
671e1966ab159a6f6aca00c3,C24,tetragonal,P4_2/mnm,24
671e1966ab159a6f6aca00c4,C10,orthorhombic,Pnnn,10
671e1966ab159a6f6aca00c5,C32,orthorhombic,Fmm2,32
671e1966ab159a6f6aca00c6,C48,tetragonal,I4_1/acd,48
671e1966ab159a6f6aca00c7,C27,trigonal,R32,27
671e1966ab159a6f6aca00c8,C16,orthorhombic,Pmma,16
671e1966ab159a6f6aca00c9,C12,hexagonal,P-62m,12
671e1966ab159a6f6aca00ca,C32,tetragonal,I4/mmm,32
671e1966ab159a6f6aca00cb,C6,monoclinic,Pc,6
671e1966ab159a6f6aca00cc,C32,orthorhombic,Cmmm,32
671e1966ab159a6f6aca00cd,C20,tetragonal,P422,20
671e1966ab159a6f6aca00ce,C20,tetragonal,P4_32_12,20
671e1966ab159a6f6aca00cf,C24,tetragonal,P-42_1c,24
671e1966ab159a6f6aca00d0,C54,trigonal,R-3,54
671e1966ab159a6f6aca00d1,C18,trigonal,P3_121,18
671e1966ab159a6f6aca00d2,C18,trigonal,P3_121,18
671e1966ab159a6f6aca00d3,C30,hexagonal,P6_122,30
671e1966ab159a6f6aca00d4,C32,tetragonal,I-4m2,32
671e1966ab159a6f6aca00d5,C48,tetragonal,I4/mmm,48
671e1966ab159a6f6aca00d6,C16,monoclinic,C2/m,16
671e1966ab159a6f6aca00d7,C8,monoclinic,P2/m,8
671e1966ab159a6f6aca00d8,C20,orthorhombic,Cmcm,20
671e1966ab159a6f6aca00d9,C8,orthorhombic,Pmma,8
671e1966ab159a6f6aca00da,C16,tetragonal,P4_122,16
671e1966ab159a6f6aca00db,C16,monoclinic,C2/m,16
671e1966ab159a6f6aca00dc,C24,orthorhombic,Pmma,24
671e1966ab159a6f6aca00dd,C20,orthorhombic,Immm,20
671e1966ab159a6f6aca00de,C16,monoclinic,C2/m,16
671e1966ab159a6f6aca00df,C20,orthorhombic,Cmcm,20
671e1966ab159a6f6aca00e0,C20,tetragonal,P4_12_12,20
671e1966ab159a6f6aca00e1,C28,tetragonal,I-42d,28
671e1966ab159a6f6aca00e2,C24,orthorhombic,Cmm2,24
671e1966ab159a6f6aca00e3,C16,tetragonal,P4_122,16
671e1966ab159a6f6aca00e4,C40,tetragonal,I4/m,40
671e1966ab159a6f6aca00e5,C24,tetragonal,P4_2/m,24
671e1966ab159a6f6aca00e6,C16,tetragonal,P-42m,16
671e1966ab159a6f6aca00e7,C9,tetragonal,P-4m2,9
671e1966ab159a6f6aca00e8,C24,tetragonal,P-4b2,24
671e1966ab159a6f6aca00e9,C20,tetragonal,P-4n2,20
671e1966ab159a6f6aca00ea,C48,tetragonal,I-4c2,48
671e1966ab159a6f6aca00eb,C48,tetragonal,I4/mcm,48
671e1966ab159a6f6aca00ec,C40,tetragonal,I-42d,40
671e1966ab159a6f6aca00ed,C18,trigonal,P3_212,18
671e1966ab159a6f6aca00ee,C18,trigonal,P3_212,18
671e1966ab159a6f6aca00ef,C18,trigonal,P3_112,18
671e1966ab159a6f6aca00f0,C28,cubic,I2_13,28
671e1966ab159a6f6aca00f1,C18,trigonal,P3_121,18
671e1966ab159a6f6aca00f2,C84,trigonal,R-3c,84
671e1966ab159a6f6aca00f3,C30,hexagonal,P6/mmm,30
671e1966ab159a6f6aca00f4,C30,hexagonal,P6_122,30
671e1966ab159a6f6aca00f5,C24,trigonal,P3_121,24
671e1966ab159a6f6aca00f6,C14,orthorhombic,Pmma,14
671e1966ab159a6f6aca00f7,C17,hexagonal,P-6m2,17
671e1966ab159a6f6aca00f8,C20,tetragonal,P422,20
671e1966ab159a6f6aca00f9,C20,tetragonal,P4_322,20
671e1966ab159a6f6aca00fa,C20,tetragonal,P4_322,20
671e1966ab159a6f6aca00fb,C28,tetragonal,P4_2/ncm,28
671e1966ab159a6f6aca00fc,C72,trigonal,R3m,72
671e1966ab159a6f6aca00fd,C32,orthorhombic,Imma,32
671e1966ab159a6f6aca00fe,C8,triclinic,P-1,8
671e1966ab159a6f6aca00ff,C56,tetragonal,I4/mmm,56
671e1966ab159a6f6aca0100,C8,triclinic,P-1,8
671e1966ab159a6f6aca0101,C8,triclinic,P-1,8
671e1966ab159a6f6aca0102,C16,monoclinic,Cc,16
671e1966ab159a6f6aca0103,C8,triclinic,P-1,8
671e1966ab159a6f6aca0104,C16,monoclinic,C2,16
671e1966ab159a6f6aca0105,C16,tetragonal,P4_1,16
671e1966ab159a6f6aca0106,C16,tetragonal,P4_1,16
671e1966ab159a6f6aca0107,C16,monoclinic,C2,16
671e1966ab159a6f6aca0108,C16,monoclinic,P2/c,16
671e1966ab159a6f6aca0109,C8,monoclinic,P2/m,8
671e1966ab159a6f6aca010a,C16,orthorhombic,P2_12_12_1,16
671e1966ab159a6f6aca010b,C12,orthorhombic,Pmma,12
671e1966ab159a6f6aca010c,C8,orthorhombic,Pmm2,8
671e1966ab159a6f6aca010d,C48,tetragonal,I4_1md,48
671e1966ab159a6f6aca010e,C28,tetragonal,P4_12_12,28
